class,family,genus,n_species,n_antimalarial,mean,std_err,eff
Magnoliopsida,Rutaceae,Galipea,14,1,0.00797376853714882,0.02377001044603532,2.6695319733023695
Magnoliopsida,Sapindaceae,Toulicia,14,1,0.00797376853714882,0.02377001044603532,2.6695319733023695
Magnoliopsida,Solanaceae,Witheringia,14,1,0.00797376853714882,0.02377001044603532,2.6695319733023695
Magnoliopsida,Rubiaceae,Sabicea,47,2,0.00797376853714882,0.01297312078177028,2.6654668166509015
Magnoliopsida,Fabaceae,Inga,271,6,0.00797376853714882,0.005402673778550271,2.622118870346927
Magnoliopsida,Sapotaceae,Pouteria,208,5,0.00797376853714882,0.006166826400052821,2.6050178745383716
Magnoliopsida,Lauraceae,Aniba,49,2,0.00797376853714882,0.0127056050241574,2.5848873730152375
Magnoliopsida,Euphorbiaceae,Croton,731,12,0.00797376853714882,0.00328953644201912,2.5663494795394417
Magnoliopsida,Anacardiaceae,Mauria,15,1,0.00797376853714882,0.022964011775623752,2.555864310774315
Magnoliopsida,Apocynaceae,Allamanda,15,1,0.00797376853714882,0.022964011775623752,2.555864310774315
Magnoliopsida,Asteraceae,Artemisia,15,1,0.00797376853714882,0.022964011775623752,2.555864310774315
Magnoliopsida,Asteraceae,Pluchea,15,1,0.00797376853714882,0.022964011775623752,2.555864310774315
Magnoliopsida,Asteraceae,Pseudogynoxys,15,1,0.00797376853714882,0.022964011775623752,2.555864310774315
Magnoliopsida,Fabaceae,Eperua,15,1,0.00797376853714882,0.022964011775623752,2.555864310774315
Magnoliopsida,Moraceae,Dorstenia,52,2,0.00797376853714882,0.012333652800105642,2.4719173158602703
Magnoliopsida,Araliaceae,Didymopanax,16,1,0.00797376853714882,0.022234808792275452,2.452291448613402
Magnoliopsida,Lamiaceae,Minthostachys,16,1,0.00797376853714882,0.022234808792275452,2.452291448613402
Magnoliopsida,Malpighiaceae,Niedenzuella,16,1,0.00797376853714882,0.022234808792275452,2.452291448613402
Magnoliopsida,Malvaceae,Luehea,16,1,0.00797376853714882,0.022234808792275452,2.452291448613402
Magnoliopsida,Polemoniaceae,Cantua,16,1,0.00797376853714882,0.022234808792275452,2.452291448613402
Magnoliopsida,Rubiaceae,Rustia,16,1,0.00797376853714882,0.022234808792275452,2.452291448613402
Magnoliopsida,Solanaceae,Cestrum,221,5,0.00797376853714882,0.0059827003817094805,2.4488383033156693
Magnoliopsida,Onagraceae,Ludwigia,53,2,0.00797376853714882,0.0122167434999929,2.4361713511847287
Magnoliopsida,Amaranthaceae,Alternanthera,103,3,0.00797376853714882,0.00876344323896554,2.413713933928679
Magnoliopsida,Gentianaceae,Schultesia,17,1,0.00797376853714882,0.021570932991991514,2.3573278398989284
Magnoliopsida,Gesneriaceae,Napeanthus,17,1,0.00797376853714882,0.021570932991991514,2.3573278398989284
Magnoliopsida,Loranthaceae,Oryctanthus,17,1,0.00797376853714882,0.021570932991991514,2.3573278398989284
Magnoliopsida,Rubiaceae,Richardia,17,1,0.00797376853714882,0.021570932991991514,2.3573278398989284
Magnoliopsida,Rutaceae,Pilocarpus,17,1,0.00797376853714882,0.021570932991991514,2.3573278398989284
Liliopsida,Cyperaceae,Scleria,106,3,0.00797376853714882,0.008638542172861656,2.3531885182161467
Magnoliopsida,Fabaceae,Vachellia,56,2,0.00797376853714882,0.01188500522301766,2.3340769866395936
Magnoliopsida,Asteraceae,Chresta,18,1,0.00797376853714882,0.020963178767205652,2.2697791945963206
Magnoliopsida,Asteraceae,Piptocoma,18,1,0.00797376853714882,0.020963178767205652,2.2697791945963206
Magnoliopsida,Asteraceae,Vernonia,18,1,0.00797376853714882,0.020963178767205652,2.2697791945963206
Magnoliopsida,Rubiaceae,Joosia,18,1,0.00797376853714882,0.020963178767205652,2.2697791945963206
Magnoliopsida,Phyllanthaceae,Phyllanthus,244,5,0.00797376853714882,0.0056937510873349435,2.198556724649335
Liliopsida,Araceae,Heteropsis,19,1,0.00797376853714882,0.020404059906205967,2.188672774707781
Magnoliopsida,Anacardiaceae,Anacardium,19,1,0.00797376853714882,0.020404059906205967,2.188672774707781
Magnoliopsida,Bignoniaceae,Tanaecium,19,1,0.00797376853714882,0.020404059906205967,2.188672774707781
Magnoliopsida,Dilleniaceae,Tetracera,19,1,0.00797376853714882,0.020404059906205967,2.188672774707781
Magnoliopsida,Fabaceae,Hymenaea,19,1,0.00797376853714882,0.020404059906205967,2.188672774707781
Magnoliopsida,Fabaceae,Platymiscium,19,1,0.00797376853714882,0.020404059906205967,2.188672774707781
Magnoliopsida,Menispermaceae,Sciadotenia,19,1,0.00797376853714882,0.020404059906205967,2.188672774707781
Magnoliopsida,Papaveraceae,Argemone,19,1,0.00797376853714882,0.020404059906205967,2.188672774707781
Magnoliopsida,Loranthaceae,Passovia,20,1,0.00797376853714882,0.019887417570495163,2.113207072455753
Magnoliopsida,Malvaceae,Ceiba,20,1,0.00797376853714882,0.019887417570495163,2.113207072455753
Liliopsida,Poaceae,Urochloa,21,1,0.00797376853714882,0.019408132257804172,2.042714804045974
Magnoliopsida,Asteraceae,Zinnia,21,1,0.00797376853714882,0.019408132257804172,2.042714804045974
Magnoliopsida,Fabaceae,Deguelia,21,1,0.00797376853714882,0.019408132257804172,2.042714804045974
Magnoliopsida,Fabaceae,Parkia,21,1,0.00797376853714882,0.019408132257804172,2.042714804045974
Magnoliopsida,Rubiaceae,Solenandra,21,1,0.00797376853714882,0.019408132257804172,2.042714804045974
Magnoliopsida,Salicaceae,Salix,21,1,0.00797376853714882,0.019408132257804172,2.042714804045974
Magnoliopsida,Vochysiaceae,Erisma,21,1,0.00797376853714882,0.019408132257804172,2.042714804045974
Magnoliopsida,Asteraceae,Vernonanthura,66,2,0.00797376853714882,0.010947663063526247,2.0396372848078155
Magnoliopsida,Bignoniaceae,Fridericia,66,2,0.00797376853714882,0.010947663063526247,2.0396372848078155
Magnoliopsida,Fabaceae,Machaerium,127,3,0.00797376853714882,0.007892080926979305,1.982782342417648
Magnoliopsida,Myristicaceae,Iryanthera,22,1,0.00797376853714882,0.018961908650172606,1.9766352432594099
Magnoliopsida,Rubiaceae,Chiococca,22,1,0.00797376853714882,0.018961908650172606,1.9766352432594099
Liliopsida,Orchidaceae,Laelia,23,1,0.00797376853714882,0.018545112507969638,1.9144932292623504
Magnoliopsida,Cactaceae,Cereus,23,1,0.00797376853714882,0.018545112507969638,1.9144932292623504
Magnoliopsida,Fabaceae,Pithecellobium,23,1,0.00797376853714882,0.018545112507969638,1.9144932292623504
Magnoliopsida,Sapotaceae,Pradosia,23,1,0.00797376853714882,0.018545112507969638,1.9144932292623504
Liliopsida,Amaryllidaceae,Urceolina,24,1,0.00797376853714882,0.018154645356474645,1.8558830243137556
Magnoliopsida,Annonaceae,Pseudoxandra,24,1,0.00797376853714882,0.018154645356474645,1.8558830243137556
Magnoliopsida,Malvaceae,Gossypium,24,1,0.00797376853714882,0.018154645356474645,1.8558830243137556
Magnoliopsida,Nyctaginaceae,Pisonia,24,1,0.00797376853714882,0.018154645356474645,1.8558830243137556
Magnoliopsida,Rubiaceae,Carapichea,24,1,0.00797376853714882,0.018154645356474645,1.8558830243137556
Magnoliopsida,Rubiaceae,Ferdinandusa,24,1,0.00797376853714882,0.018154645356474645,1.8558830243137556
Magnoliopsida,Violaceae,Leonia,24,1,0.00797376853714882,0.018154645356474645,1.8558830243137556
Magnoliopsida,Moraceae,Naucleopsis,25,1,0.00797376853714882,0.017787847033820362,1.8004557494765452
Magnoliopsida,Boraginaceae,Varronia,141,3,0.00797376853714882,0.007490034775584599,1.7760701526908123
Magnoliopsida,Verbenaceae,Lippia,141,3,0.00797376853714882,0.007490034775584599,1.7760701526908123
Liliopsida,Alismataceae,Aquarius,26,1,0.00797376853714882,0.0174424190635103,1.7479094965772461
Magnoliopsida,Dichapetalaceae,Tapura,26,1,0.00797376853714882,0.0174424190635103,1.7479094965772461
Magnoliopsida,Asteraceae,Porophyllum,28,1,0.00797376853714882,0.016807935575266646,1.6504416650643194
Magnoliopsida,Malvaceae,Eriotheca,28,1,0.00797376853714882,0.016807935575266646,1.6504416650643194
Magnoliopsida,Asteraceae,Hebeclinium,29,1,0.00797376853714882,0.016515601351934705,1.6050877905475398
Magnoliopsida,Lamiaceae,Condea,29,1,0.00797376853714882,0.016515601351934705,1.6050877905475398
Magnoliopsida,Lauraceae,Beilschmiedia,29,1,0.00797376853714882,0.016515601351934705,1.6050877905475398
Magnoliopsida,Trigoniaceae,Trigonia,29,1,0.00797376853714882,0.016515601351934705,1.6050877905475398
Magnoliopsida,Bignoniaceae,Bignonia,30,1,0.00797376853714882,0.016238008449791286,1.5617410764748354
Magnoliopsida,Bonnetiaceae,Bonnetia,30,1,0.00797376853714882,0.016238008449791286,1.5617410764748354
Magnoliopsida,Myrtaceae,Myrciaria,30,1,0.00797376853714882,0.016238008449791286,1.5617410764748354
Magnoliopsida,Solanaceae,Iochroma,30,1,0.00797376853714882,0.016238008449791286,1.5617410764748354
Magnoliopsida,Amaranthaceae,Gomphrena,88,2,0.00797376853714882,0.009480954325086303,1.556120163039559
Magnoliopsida,Asteraceae,Bidens,89,2,0.00797376853714882,0.0094275400728635,1.5378499017938512
Magnoliopsida,Lamiaceae,Hyptis,161,3,0.00797376853714882,0.007009393675971573,1.5207837265673962
Magnoliopsida,Convolvulaceae,Bonamia,31,1,0.00797376853714882,0.01597395819457689,1.5202428654924525
Magnoliopsida,Fabaceae,Andira,31,1,0.00797376853714882,0.01597395819457689,1.5202428654924525
Magnoliopsida,Malpighiaceae,Diplopterys,31,1,0.00797376853714882,0.01597395819457689,1.5202428654924525
Magnoliopsida,Verbenaceae,Aloysia,31,1,0.00797376853714882,0.01597395819457689,1.5202428654924525
Pinopsida,Podocarpaceae,Podocarpus,31,1,0.00797376853714882,0.01597395819457689,1.5202428654924525
Magnoliopsida,Myrtaceae,Psidium,90,2,0.00797376853714882,0.009375018549590415,1.5198320525665416
Magnoliopsida,Annonaceae,Annona,162,3,0.00797376853714882,0.006987726255735217,1.50903879108244
Magnoliopsida,Olacaceae,Heisteria,32,1,0.00797376853714882,0.01572238407540424,1.480451778255692
Liliopsida,Commelinaceae,Commelina,33,1,0.00797376853714882,0.015482333580729805,1.4422413552485238
Liliopsida,Poaceae,Cenchrus,33,1,0.00797376853714882,0.015482333580729805,1.4422413552485238
Magnoliopsida,Ranunculaceae,Clematis,33,1,0.00797376853714882,0.015482333580729805,1.4422413552485238
Magnoliopsida,Salicaceae,Banara,33,1,0.00797376853714882,0.015482333580729805,1.4422413552485238
Magnoliopsida,Solanaceae,Nicotiana,33,1,0.00797376853714882,0.015482333580729805,1.4422413552485238
Magnoliopsida,Annonaceae,Cremastosperma,34,1,0.00797376853714882,0.015252952995157823,1.405498081292141
Magnoliopsida,Dilleniaceae,Davilla,34,1,0.00797376853714882,0.015252952995157823,1.405498081292141
Magnoliopsida,Malpighiaceae,Stigmaphyllon,97,2,0.00797376853714882,0.009030411135886462,1.4002450136109825
Magnoliopsida,Malvaceae,Sterculia,35,1,0.00797376853714882,0.0150334746030933,1.3701197213611254
Magnoliopsida,Plantaginaceae,Stemodia,35,1,0.00797376853714882,0.0150334746030933,1.3701197213611254
Magnoliopsida,Clusiaceae,Chrysochlamys,36,1,0.00797376853714882,0.014823205861516968,1.3360139112715708
Magnoliopsida,Passifloraceae,Passiflora,540,7,0.00797376853714882,0.0038273352959372923,1.303568681612547
Liliopsida,Marantaceae,Maranta,38,1,0.00797376853714882,0.01442784912341479,1.2712928156954688
Magnoliopsida,Asteraceae,Clibadium,38,1,0.00797376853714882,0.01442784912341479,1.2712928156954688
Magnoliopsida,Asteraceae,Melampodium,38,1,0.00797376853714882,0.01442784912341479,1.2712928156954688
Magnoliopsida,Annonaceae,Guatteria,184,3,0.00797376853714882,0.006556687406126397,1.2705469657062287
Magnoliopsida,Rubiaceae,Simira,41,1,0.00797376853714882,0.013889974935854043,1.1818938076637227
Magnoliopsida,Asteraceae,Trixis,43,1,0.00797376853714882,0.013563106209763337,1.1267363965150434
Magnoliopsida,Ochnaceae,Quiina,43,1,0.00797376853714882,0.013563106209763337,1.1267363965150434
Magnoliopsida,Verbenaceae,Verbena,116,2,0.00797376853714882,0.008257800675967352,1.1222855984121174
Magnoliopsida,Asteraceae,Munnozia,44,1,0.00797376853714882,0.013408094190776904,1.100343119626388
Liliopsida,Araceae,Monstera,45,1,0.00797376853714882,0.01325827838033011,1.074683550634471
Magnoliopsida,Asteraceae,Achyrocline,45,1,0.00797376853714882,0.01325827838033011,1.074683550634471
Magnoliopsida,Fabaceae,Eriosema,45,1,0.00797376853714882,0.01325827838033011,1.074683550634471
Magnoliopsida,Lecythidaceae,Gustavia,46,1,0.00797376853714882,0.013113374812252793,1.0497192442613472
Magnoliopsida,Fabaceae,Abarema,47,1,0.00797376853714882,0.01297312078177028,1.0254145807557
Magnoliopsida,Plantaginaceae,Bacopa,47,1,0.00797376853714882,0.01297312078177028,1.0254145807557
Magnoliopsida,Chrysobalanaceae,Licania,124,2,0.00797376853714882,0.007986979097288445,1.0210698715468511
Magnoliopsida,Brassicaceae,Lepidium,48,1,0.00797376853714882,0.01283727284160009,1.0017365023599236
Magnoliopsida,Rubiaceae,Stenostomum,48,1,0.00797376853714882,0.01283727284160009,1.0017365023599236
Liliopsida,Amaryllidaceae,Hymenocallis,49,1,0.00797376853714882,0.0127056050241574,0.9786542793133863
Magnoliopsida,Bignoniaceae,Jacaranda,49,1,0.00797376853714882,0.0127056050241574,0.9786542793133863
Magnoliopsida,Fabaceae,Zornia,49,1,0.00797376853714882,0.0127056050241574,0.9786542793133863
Magnoliopsida,Solanaceae,Brunfelsia,49,1,0.00797376853714882,0.0127056050241574,0.9786542793133863
Magnoliopsida,Passifloraceae,Turnera,129,2,0.00797376853714882,0.007830663021254347,0.9616181173171241
Magnoliopsida,Malvaceae,Quararibea,50,1,0.00797376853714882,0.012577907260323392,0.9561393015503895
Magnoliopsida,Loranthaceae,Psittacanthus,130,2,0.00797376853714882,0.00780048694360945,0.9500492598783085
Liliopsida,Commelinaceae,Dichorisandra,51,1,0.00797376853714882,0.01245398396959768,0.934164892817179
Magnoliopsida,Boraginaceae,Heliotropium,51,1,0.00797376853714882,0.01245398396959768,0.934164892817179
Magnoliopsida,Fabaceae,Dioclea,51,1,0.00797376853714882,0.01245398396959768,0.934164892817179
Magnoliopsida,Fabaceae,Indigofera,51,1,0.00797376853714882,0.01245398396959768,0.934164892817179
Pinopsida,Pinaceae,Pinus,51,1,0.00797376853714882,0.01245398396959768,0.934164892817179
Magnoliopsida,Asteraceae,Piptocarpha,52,1,0.00797376853714882,0.012333652800105642,0.9127061444054914
Magnoliopsida,Sapotaceae,Chrysophyllum,52,1,0.00797376853714882,0.012333652800105642,0.9127061444054914
Magnoliopsida,Caryophyllaceae,Drymaria,54,1,0.00797376853714882,0.012103096904316431,0.8712439522490342
Magnoliopsida,Lamiaceae,Vitex,54,1,0.00797376853714882,0.012103096904316431,0.8712439522490342
Magnoliopsida,Plantaginaceae,Plantago,54,1,0.00797376853714882,0.012103096904316431,0.8712439522490342
Magnoliopsida,Magnoliaceae,Magnolia,139,2,0.00797376853714882,0.007543727468463569,0.8503383371550618
Magnoliopsida,Rubiaceae,Rudgea,143,2,0.00797376853714882,0.0074374724786303035,0.8083721272434733
Magnoliopsida,Annonaceae,Xylopia,59,1,0.00797376853714882,0.011578902170132754,0.7751498262396286
Magnoliopsida,Connaraceae,Connarus,59,1,0.00797376853714882,0.011578902170132754,0.7751498262396286
Magnoliopsida,Lamiaceae,Clinopodium,60,1,0.00797376853714882,0.011482005887811876,0.757088806124489
Magnoliopsida,Lauraceae,Endlicheria,60,1,0.00797376853714882,0.011482005887811876,0.757088806124489
Magnoliopsida,Malpighiaceae,Banisteriopsis,61,1,0.00797376853714882,0.011387502174669887,0.7393784832402088
Magnoliopsida,Euphorbiaceae,Manihot,150,2,0.00797376853714882,0.007261858142589859,0.7380431689723269
Magnoliopsida,Fabaceae,Desmodium,152,2,0.00797376853714882,0.007213924561707395,0.718627725497909
Magnoliopsida,Lythraceae,Cuphea,250,3,0.00797376853714882,0.00562501112975425,0.7157730660396191
Magnoliopsida,Combretaceae,Terminalia,64,1,0.00797376853714882,0.011117404396137726,0.6882210262594458
Magnoliopsida,Portulacaceae,Portulaca,64,1,0.00797376853714882,0.011117404396137726,0.6882210262594458
Magnoliopsida,Boraginaceae,Cordia,156,2,0.00797376853714882,0.007120837764232374,0.6806424249277191
Liliopsida,Arecaceae,Attalea,65,1,0.00797376853714882,0.011031554428766736,0.6717862741212125
Magnoliopsida,Rubiaceae,Mitracarpus,65,1,0.00797376853714882,0.011031554428766736,0.6717862741212125
Magnoliopsida,Asteraceae,Chaptalia,67,1,0.00797376853714882,0.010865656942083928,0.639777662246558
Magnoliopsida,Fabaceae,Dalbergia,67,1,0.00797376853714882,0.010865656942083928,0.639777662246558
Magnoliopsida,Rubiaceae,Palicourea,693,7,0.00797376853714882,0.0033785221699167154,0.6296367041195771
Liliopsida,Araceae,Chlorospatha,70,1,0.00797376853714882,0.010630271836643014,0.5937708692272489
Magnoliopsida,Cucurbitaceae,Cayaponia,71,1,0.00797376853714882,0.010555145299247972,0.578934569999721
Magnoliopsida,Malvaceae,Hibiscus,72,1,0.00797376853714882,0.010481589383602826,0.56433429466275
Magnoliopsida,Malpighiaceae,Hiraea,73,1,0.00797376853714882,0.010409550114938116,0.5499624418563563
Magnoliopsida,Vitaceae,Cissus,73,1,0.00797376853714882,0.010409550114938116,0.5499624418563563
Magnoliopsida,Fabaceae,Erythrina,74,1,0.00797376853714882,0.010338976080089332,0.5358117606087768
Magnoliopsida,Malpighiaceae,Tetrapterys,75,1,0.00797376853714882,0.010269818273280072,0.5218753295887412
Magnoliopsida,Primulaceae,Myrsine,75,1,0.00797376853714882,0.010269818273280072,0.5218753295887412
Magnoliopsida,Asteraceae,Monticalia,77,1,0.00797376853714882,0.010135566509750147,0.49461906693045327
Magnoliopsida,Cleomaceae,Cleome,78,1,0.00797376853714882,0.01007038534163593,0.4812868742296458
Liliopsida,Smilacaceae,Smilax,79,1,0.00797376853714882,0.010006445740637075,0.4681441775003522
Magnoliopsida,Apocynaceae,Asclepias,79,1,0.00797376853714882,0.010006445740637075,0.4681441775003522
Magnoliopsida,Moraceae,Ficus,190,2,0.00797376853714882,0.006452330281813245,0.39560083579719413
Magnoliopsida,Capparaceae,Morisonia,85,1,0.00797376853714882,0.00964681450163719,0.39297296994367936
Liliopsida,Heliconiaceae,Heliconia,191,2,0.00797376853714882,0.00643541719824927,0.38807672826748113
Magnoliopsida,Sapindaceae,Paullinia,193,2,0.00797376853714882,0.006401986233426171,0.3731538426146891
Magnoliopsida,Malvaceae,Abutilon,87,1,0.00797376853714882,0.009535286886368049,0.3692059167561488
Magnoliopsida,Erythroxylaceae,Erythroxylum,194,2,0.00797376853714882,0.0063854649510878304,0.36575407292287554
Magnoliopsida,Melastomataceae,Mouriri,88,1,0.00797376853714882,0.009480954325086303,0.35754500129992844
Magnoliopsida,Solanaceae,Physalis,89,1,0.00797376853714882,0.0094275400728635,0.3460273299098379
Magnoliopsida,Bignoniaceae,Adenocalymma,90,1,0.00797376853714882,0.009375018549590415,0.3346492124113567
Magnoliopsida,Annonaceae,Duguetia,91,1,0.00797376853714882,0.009323365161741417,0.32340709599526013
Magnoliopsida,Fabaceae,Galactia,91,1,0.00797376853714882,0.009323365161741417,0.32340709599526013
Magnoliopsida,Loranthaceae,Struthanthus,94,1,0.00797376853714882,0.00917338167794189,0.2904631496581761
Magnoliopsida,Piperaceae,Piper,1634,14,0.00797376853714882,0.002200226364295279,0.270046268439218
Liliopsida,Amaryllidaceae,Hippeastrum,99,1,0.00797376853714882,0.008938729460517936,0.23798030505982268
Magnoliopsida,Lecythidaceae,Eschweilera,99,1,0.00797376853714882,0.008938729460517936,0.23798030505982268
Magnoliopsida,Salicaceae,Casearia,102,1,0.00797376853714882,0.008806296517691077,0.20782323509116626
Magnoliopsida,Lauraceae,Persea,103,1,0.00797376853714882,0.00876344323896554,0.19797804123549617
Magnoliopsida,Rubiaceae,Randia,108,1,0.00797376853714882,0.008558181894400059,0.15020605287106417
Magnoliopsida,Ebenaceae,Diospyros,111,1,0.00797376853714882,0.008441738619686483,0.12263356146161242
Magnoliopsida,Asteraceae,Baccharis,358,3,0.00797376853714882,0.004700584639872531,0.0863977062688564
Magnoliopsida,Gentianaceae,Macrocarpaea,118,1,0.00797376853714882,0.008187520243196501,0.06116720559607438
